STATE,COUNTY,RISK_SCORE,HAZARD
Alabama,Madison,91.95036589245944,Cold Wave
Alabama,DeKalb,88.5141584473433,Cold Wave
Alabama,Jackson,85.49156856506522,Cold Wave
Alabama,Morgan,81.57811008590518,Cold Wave
Alabama,Cullman,79.8281896277442,Cold Wave
Alabama,Lauderdale,78.39643652561249,Cold Wave
Alabama,Limestone,77.69646834234808,Cold Wave
Alabama,Marshall,73.08304167992364,Cold Wave
Alabama,Colbert,69.93318485523386,Cold Wave
Alabama,Lawrence,66.1151765828826,Cold Wave
Alaska,Fairbanks North Star,94.55933821189946,Cold Wave
Alaska,North Slope,92.20489977728286,Cold Wave
Alaska,Yukon-Koyukuk,76.16926503340757,Cold Wave
Alaska,Bethel,61.883550747693285,Cold Wave
Alaska,Northwest Arctic,59.17912822144448,Cold Wave
Alaska,Nome,51.7021953547566,Cold Wave
Alaska,Southeast Fairbanks,40.2163538020999,Cold Wave
Alaska,Skagway,32.42125357938275,Cold Wave
Alaska,Chugach,31.657651924912507,Cold Wave
Alaska,Denali,31.24403436207445,Cold Wave
Arizona,Coconino,67.99236398345529,Cold Wave
Arizona,Navajo,42.9207763283487,Cold Wave
Arizona,Apache,39.51638561883551,Cold Wave
Arizona,Greenlee,30.38498250079542,Cold Wave
Arizona,Cochise,29.81228125994273,Cold Wave
Arizona,Graham,29.430480432707608,Cold Wave
Arizona,Pima,29.207763283487115,Cold Wave
Arizona,Pinal,29.14412981228126,Cold Wave
Arizona,Gila,28.635062042634424,Cold Wave
Arizona,Yavapai,28.2532612153993,Cold Wave
Arkansas,Sebastian,98.21826280623608,Cold Wave
Arkansas,Benton,97.48647788736876,Cold Wave
Arkansas,Washington,96.91377664651607,Cold Wave
Arkansas,Pulaski,96.78650970410436,Cold Wave
Arkansas,Carroll,95.70474069360485,Cold Wave
Arkansas,Pope,94.52752147629653,Cold Wave
Arkansas,Crawford,94.01845370664968,Cold Wave
Arkansas,Madison,93.63665287941457,Cold Wave
Arkansas,Faulkner,93.00031816735603,Cold Wave
Arkansas,Sharp,91.44129812281261,Cold Wave
California,Modoc,60.48361438116449,Cold Wave
California,Siskiyou,55.20203627107859,Cold Wave
California,Shasta,27.648743238943684,Cold Wave
California,Lassen,27.45784282532612,Cold Wave
California,Mono,27.330575882914417,Cold Wave
California,Inyo,26.91695832007636,Cold Wave
California,Alameda,0.0,Cold Wave
California,Alpine,0.0,Cold Wave
California,Amador,0.0,Cold Wave
California,Butte,0.0,Cold Wave
Colorado,Weld,99.14094813872096,Cold Wave
Colorado,Broomfield,98.82278078269168,Cold Wave
Colorado,Larimer,98.63188036907412,Cold Wave
Colorado,El Paso,98.4727966910595,Cold Wave
Colorado,Douglas,98.18644607063317,Cold Wave
Colorado,Denver,97.9000954502068,Cold Wave
Colorado,Yuma,97.83646197900096,Cold Wave
Colorado,Adams,94.4638880050907,Cold Wave
Colorado,Kit Carson,94.24117085587021,Cold Wave
Colorado,Arapahoe,92.74578428253261,Cold Wave
Connecticut,Hartford,73.14667515112949,Cold Wave
Connecticut,New Haven,57.6837416481069,Cold Wave
Connecticut,Fairfield,57.14285714285714,Cold Wave
Connecticut,Litchfield,51.47947820553611,Cold Wave
Connecticut,New London,42.25262488068723,Cold Wave
Connecticut,Middlesex,37.5119312758511,Cold Wave
Connecticut,Tolland,37.06649697741012,Cold Wave
Connecticut,Windham,36.71651288577792,Cold Wave
Delaware,Kent,0.0,Cold Wave
Delaware,New Castle,0.0,Cold Wave
Delaware,Sussex,0.0,Cold Wave
District of Columbia,District of Columbia,59.02004454342984,Cold Wave
Florida,Brevard,99.01368119630925,Cold Wave
Florida,Seminole,98.69551384027999,Cold Wave
Florida,Polk,98.37734648425072,Cold Wave
Florida,Osceola,98.15462933503024,Cold Wave
Florida,Orange,97.45466115176583,Cold Wave
Florida,St. Lucie,97.23194400254533,Cold Wave
Florida,Pasco,96.97741011772192,Cold Wave
Florida,Miami-Dade,95.4502068087814,Cold Wave
Florida,Manatee,95.25930639516386,Cold Wave
Florida,Volusia,95.10022271714922,Cold Wave
Georgia,Gilmer,92.80941775373849,Cold Wave
Georgia,Murray,89.27776010181356,Cold Wave
Georgia,White,82.53261215399299,Cold Wave
Georgia,Cherokee,82.34171174037543,Cold Wave
Georgia,Whitfield,79.00095450206808,Cold Wave
Georgia,Gordon,78.17371937639199,Cold Wave
Georgia,Lumpkin,76.61469933184856,Cold Wave
Georgia,Walker,75.88291441298122,Cold Wave
Georgia,Bartow,75.8510976773783,Cold Wave
Georgia,Pickens,74.61024498886414,Cold Wave
Hawaii,Hawaii,0.0,Cold Wave
Hawaii,Honolulu,0.0,Cold Wave
Hawaii,Kalawao,0.0,Cold Wave
Hawaii,Kauai,0.0,Cold Wave
Hawaii,Maui,0.0,Cold Wave
Idaho,Kootenai,99.45911549475024,Cold Wave
Idaho,Jefferson,98.40916321985365,Cold Wave
Idaho,Bingham,98.02736239261853,Cold Wave
Idaho,Bonneville,97.80464524339803,Cold Wave
Idaho,Madison,95.95927457842824,Cold Wave
Idaho,Bannock,95.51384027998729,Cold Wave
Idaho,Cassia,94.68660515431117,Cold Wave
Idaho,Twin Falls,94.27298759147313,Cold Wave
Idaho,Fremont,94.11390391345849,Cold Wave
Idaho,Minidoka,94.05027044225263,Cold Wave
Illinois,Cook,100.0,Cold Wave
Illinois,Lake,99.87273305758829,Cold Wave
Illinois,Will,99.71364937957365,Cold Wave
Illinois,Winnebago,99.58638243716196,Cold Wave
Illinois,Peoria,98.56824689786829,Cold Wave
Illinois,DeKalb,97.67737830098633,Cold Wave
Illinois,Kankakee,97.61374482978049,Cold Wave
Illinois,McLean,97.58192809417754,Cold Wave
Illinois,McHenry,97.35921094495704,Cold Wave
Illinois,Kendall,96.69105949729557,Cold Wave
Indiana,Lake,99.80909958638243,Cold Wave
Indiana,Tippecanoe,97.93191218580972,Cold Wave
Indiana,Porter,97.07286032453071,Cold Wave
Indiana,LaPorte,96.7228762328985,Cold Wave
Indiana,Marion,96.62742602608972,Cold Wave
Indiana,Allen,96.43652561247217,Cold Wave
Indiana,St. Joseph,93.92300349984093,Cold Wave
Indiana,Elkhart,93.6684696150175,Cold Wave
Indiana,Montgomery,86.73242125357939,Cold Wave
Indiana,Kosciusko,86.70060451797646,Cold Wave
Iowa,Dubuque,99.49093223035317,Cold Wave
Iowa,Scott,99.4272987591473,Cold Wave
Iowa,Clinton,98.31371301304486,Cold Wave
Iowa,Jackson,96.1501749920458,Cold Wave
Iowa,Delaware,95.8001909004136,Cold Wave
Iowa,Washington,94.97295577473751,Cold Wave
Iowa,Buchanan,93.57301940820871,Cold Wave
Iowa,Des Moines,93.38211899459117,Cold Wave
Iowa,Benton,91.66401527203308,Cold Wave
Iowa,Jones,91.05949729557749,Cold Wave
Kansas,Wichita,97.2001272669424,Cold Wave
Kansas,Haskell,96.88195991091314,Cold Wave
Kansas,Johnson,94.33662106267896,Cold Wave
Kansas,Grant,93.03213490295897,Cold Wave
Kansas,Seward,91.75946547884189,Cold Wave
Kansas,Greeley,91.72764874323894,Cold Wave
Kansas,Douglas,90.51861279032771,Cold Wave
Kansas,Hamilton,89.4368437798282,Cold Wave
Kansas,Finney,89.11867642379892,Cold Wave
Kansas,Kearny,88.35507476932867,Cold Wave
Kentucky,Fayette,96.46834234807508,Cold Wave
Kentucky,Jefferson,86.22335348393256,Cold Wave
Kentucky,Laurel,81.25994272987592,Cold Wave
Kentucky,Warren,80.62360801781738,Cold Wave
Kentucky,Madison,74.51479478205536,Cold Wave
Kentucky,Bourbon,71.65128857779192,Cold Wave
Kentucky,Woodford,68.72414890232263,Cold Wave
Kentucky,Grant,68.31053133948457,Cold Wave
Kentucky,Shelby,66.49697741011772,Cold Wave
Kentucky,Franklin,64.4925230671333,Cold Wave
Louisiana,Rapides,86.66878778237354,Cold Wave
Louisiana,St. Landry,81.9599109131403,Cold Wave
Louisiana,Avoyelles,71.68310531339485,Cold Wave
Louisiana,Vernon,68.119630925867,Cold Wave
Louisiana,Evangeline,67.13331212217626,Cold Wave
Louisiana,Beauregard,64.58797327394208,Cold Wave
Louisiana,Allen,57.04740693604836,Cold Wave
Louisiana,Calcasieu,28.825962456251993,Cold Wave
Louisiana,Sabine,27.266942411708563,Cold Wave
Louisiana,Acadia,0.0,Cold Wave
Maine,Aroostook,90.391345847916,Cold Wave
Maine,Somerset,76.2328985046134,Cold Wave
Maine,Oxford,73.9739102768056,Cold Wave
Maine,Franklin,67.35602927139675,Cold Wave
Maine,Kennebec,58.12917594654788,Cold Wave
Maine,Penobscot,57.874642061724465,Cold Wave
Maine,Waldo,54.59751829462298,Cold Wave
Maine,Cumberland,51.95672923958002,Cold Wave
Maine,Piscataquis,44.38434616608336,Cold Wave
Maine,York,41.90264078905505,Cold Wave
Maryland,Prince George's,95.03658924594336,Cold Wave
Maryland,Montgomery,84.66433343938911,Cold Wave
Maryland,Baltimore,82.15081132675788,Cold Wave
Maryland,Frederick,75.46929685014318,Cold Wave
Maryland,Carroll,74.57842825326122,Cold Wave
Maryland,Allegany,71.26948775055679,Cold Wave
Maryland,Washington,68.46961501749921,Cold Wave
Maryland,Anne Arundel,68.15144766146993,Cold Wave
Maryland,Garrett,64.14253897550111,Cold Wave
Maryland,Howard,59.81546293350302,Cold Wave
Massachusetts,Suffolk,90.42316258351893,Cold Wave
Massachusetts,Norfolk,73.87846006999682,Cold Wave
Massachusetts,Worcester,73.33757556474706,Cold Wave
Massachusetts,Middlesex,69.61501749920458,Cold Wave
Massachusetts,Hampden,59.62456251988546,Cold Wave
Massachusetts,Berkshire,57.397391027680555,Cold Wave
Massachusetts,Essex,52.65669742284441,Cold Wave
Massachusetts,Hampshire,43.81164492523067,Cold Wave
Massachusetts,Bristol,42.888959592745785,Cold Wave
Massachusetts,Franklin,42.82532612153993,Cold Wave
Michigan,Wayne,99.90454979319122,Cold Wave
Michigan,Oakland,99.23639834552976,Cold Wave
Michigan,Macomb,99.07731466751513,Cold Wave
Michigan,Marquette,94.1457206490614,Cold Wave
Michigan,St. Clair,93.73210308622335,Cold Wave
Michigan,Bay,92.55488386891504,Cold Wave
Michigan,Ottawa,91.0913140311804,Cold Wave
Michigan,Ingham,89.72319440025454,Cold Wave
Michigan,Kent,89.21412663060771,Cold Wave
Michigan,Saginaw,89.05504295259307,Cold Wave
Minnesota,Hennepin,99.77728285077951,Cold Wave
Minnesota,Anoka,99.6500159083678,Cold Wave
Minnesota,Ramsey,99.04549793191218,Cold Wave
Minnesota,St. Louis,98.79096404708876,Cold Wave
Minnesota,Stearns,95.73655742920776,Cold Wave
Minnesota,Polk,95.2911231307668,Cold Wave
Minnesota,Olmsted,95.13203945275215,Cold Wave
Minnesota,Carlton,93.50938593700286,Cold Wave
Minnesota,Chisago,92.4912503977092,Cold Wave
Minnesota,Clay,92.17308304167992,Cold Wave
Mississippi,Adams,0.0,Cold Wave
Mississippi,Alcorn,0.0,Cold Wave
Mississippi,Amite,0.0,Cold Wave
Mississippi,Attala,0.0,Cold Wave
Mississippi,Benton,0.0,Cold Wave
Mississippi,Bolivar,0.0,Cold Wave
Mississippi,Calhoun,0.0,Cold Wave
Mississippi,Carroll,0.0,Cold Wave
Mississippi,Chickasaw,0.0,Cold Wave
Mississippi,Choctaw,0.0,Cold Wave
Missouri,Jackson,96.30925867006044,Cold Wave
Missouri,St. Charles,96.18199172764872,Cold Wave
Missouri,Boone,92.87305122494433,Cold Wave
Missouri,Saline,91.3458479160038,Cold Wave
Missouri,Pettis,91.25039770919504,Cold Wave
Missouri,Greene,91.02768055997454,Cold Wave
Missouri,Barry,90.90041361756285,Cold Wave
Missouri,St. Louis,90.13681196309257,Cold Wave
Missouri,Pike,89.94591154947503,Cold Wave
Missouri,Audrain,89.59592745784283,Cold Wave
Montana,Flathead,99.61819917276488,Cold Wave
Montana,Missoula,99.52274896595608,Cold Wave
Montana,Cascade,98.75914731148583,Cold Wave
Montana,Roosevelt,98.53643016226535,Cold Wave
Montana,Lake,97.4228444161629,Cold Wave
Montana,Silver Bow,97.26376073814825,Cold Wave
Montana,Ravalli,96.94559338211901,Cold Wave
Montana,Hill,95.67292395800192,Cold Wave
Montana,Lewis and Clark,94.90932230353167,Cold Wave
Montana,Glacier,94.71842188991408,Cold Wave
Nebraska,Morrill,97.32739420935413,Cold Wave
Nebraska,Scotts Bluff,97.16831053133949,Cold Wave
Nebraska,Sheridan,94.40025453388482,Cold Wave
Nebraska,Box Butte,93.98663697104676,Cold Wave
Nebraska,Sarpy,92.52306713331213,Cold Wave
Nebraska,Chase,92.30034998409165,Cold Wave
Nebraska,Cheyenne,91.47311485841551,Cold Wave
Nebraska,Sioux,90.45497931912185,Cold Wave
Nebraska,Dundy,87.59147311485842,Cold Wave
Nebraska,Dawes,83.64619790009546,Cold Wave
Nevada,White Pine,60.22908049634109,Cold Wave
Nevada,Lander,38.02099904549793,Cold Wave
Nevada,Lincoln,37.989182309895,Cold Wave
Nevada,Eureka,37.480114540248174,Cold Wave
Nevada,Esmeralda,36.49379573655743,Cold Wave
Nevada,Nye,30.034998409163222,Cold Wave
Nevada,Elko,28.985046134266625,Cold Wave
Nevada,Clark,27.9032771237671,Cold Wave
Nevada,Churchill,27.776010181355392,Cold Wave
Nevada,Humboldt,27.39420935412027,Cold Wave
New Hampshire,Coos,93.85937002863504,Cold Wave
New Hampshire,Hillsborough,78.7782373528476,Cold Wave
New Hampshire,Grafton,77.28285077951003,Cold Wave
New Hampshire,Rockingham,67.45147947820553,Cold Wave
New Hampshire,Merrimack,64.55615653833917,Cold Wave
New Hampshire,Cheshire,60.51543111676742,Cold Wave
New Hampshire,Strafford,60.35634743875279,Cold Wave
New Hampshire,Carroll,58.44734330257716,Cold Wave
New Hampshire,Sullivan,54.533884823417125,Cold Wave
New Hampshire,Belknap,54.43843461660833,Cold Wave
New Jersey,Passaic,54.21571746738785,Cold Wave
New Jersey,Sussex,49.8250079541839,Cold Wave
New Jersey,Morris,29.875914731148583,Cold Wave
New Jersey,Bergen,28.6032453070315,Cold Wave
New Jersey,Atlantic,0.0,Cold Wave
New Jersey,Burlington,0.0,Cold Wave
New Jersey,Camden,0.0,Cold Wave
New Jersey,Cape May,0.0,Cold Wave
New Jersey,Cumberland,0.0,Cold Wave
New Jersey,Essex,0.0,Cold Wave
New Mexico,McKinley,93.35030225898822,Cold Wave
New Mexico,Santa Fe,92.65033407572383,Cold Wave
New Mexico,Lea,88.9914094813872,Cold Wave
New Mexico,Cibola,82.30989500477251,Cold Wave
New Mexico,Curry,80.27362392618518,Cold Wave
New Mexico,Rio Arriba,80.11454024817054,Cold Wave
New Mexico,Taos,76.01018135539293,Cold Wave
New Mexico,Eddy,75.78746420617244,Cold Wave
New Mexico,Roosevelt,65.38339166401526,Cold Wave
New Mexico,Lincoln,61.215399300031805,Cold Wave
New York,Erie,98.25007954183901,Cold Wave
New York,Niagara,91.98218262806236,Cold Wave
New York,Chautauqua,91.7912822144448,Cold Wave
New York,Steuben,88.89595927457843,Cold Wave
New York,Onondaga,88.67324212535796,Cold Wave
New York,Cattaraugus,87.94145720649061,Cold Wave
New York,Wyoming,87.6869233216672,Cold Wave
New York,St. Lawrence,87.62328985046133,Cold Wave
New York,Ontario,87.55965637925549,Cold Wave
New York,Monroe,86.82787146038817,Cold Wave
North Carolina,Buncombe,93.25485205217944,Cold Wave
North Carolina,Henderson,92.42761692650335,Cold Wave
North Carolina,Macon,84.56888323258033,Cold Wave
North Carolina,Haywood,84.50524976137446,Cold Wave
North Carolina,Jackson,79.57365574292078,Cold Wave
North Carolina,Transylvania,79.2554883868915,Cold Wave
North Carolina,Avery,78.9055042952593,Cold Wave
North Carolina,Swain,76.13744829780464,Cold Wave
North Carolina,Watauga,74.96022908049635,Cold Wave
North Carolina,Madison,71.52402163538021,Cold Wave
North Dakota,Williams,99.74546611517657,Cold Wave
North Dakota,Ward,99.3000318167356,Cold Wave
North Dakota,Stutsman,98.98186446070632,Cold Wave
North Dakota,Stark,98.85459751829461,Cold Wave
North Dakota,Grand Forks,98.09099586382438,Cold Wave
North Dakota,Richland,97.9955456570156,Cold Wave
North Dakota,Cass,97.64556156538339,Cold Wave
North Dakota,Walsh,97.10467706013364,Cold Wave
North Dakota,Pembina,96.53197581928094,Cold Wave
North Dakota,Barnes,96.27744193445751,Cold Wave
Ohio,Cuyahoga,99.26821508113267,Cold Wave
Ohio,Franklin,98.28189627744196,Cold Wave
Ohio,Ashtabula,97.13649379573656,Cold Wave
Ohio,Trumbull,97.04104358892778,Cold Wave
Ohio,Mahoning,94.87750556792872,Cold Wave
Ohio,Hamilton,92.01399936366528,Cold Wave
Ohio,Butler,85.65065224307986,Cold Wave
Ohio,Columbiana,82.94622971683106,Cold Wave
Ohio,Summit,73.43302577155583,Cold Wave
Ohio,Lorain,72.54215717467389,Cold Wave
Oklahoma,Texas,99.33184855233853,Cold Wave
Oklahoma,Logan,98.88641425389754,Cold Wave
Oklahoma,Cleveland,98.66369710467704,Cold Wave
Oklahoma,Canadian,95.89564110722239,Cold Wave
Oklahoma,Comanche,95.60929048679604,Cold Wave
Oklahoma,Garfield,95.32293986636972,Cold Wave
Oklahoma,Kay,95.22748965956093,Cold Wave
Oklahoma,Payne,94.3684377982819,Cold Wave
Oklahoma,Ottawa,92.68215081132676,Cold Wave
Oklahoma,Oklahoma,92.26853324848871,Cold Wave
Oregon,Umatilla,90.8685968819599,Cold Wave
Oregon,Morrow,85.26885141584474,Cold Wave
Oregon,Union,84.0598154629335,Cold Wave
Oregon,Deschutes,70.9195036589246,Cold Wave
Oregon,Lake,64.61979000954501,Cold Wave
Oregon,Malheur,63.98345529748648,Cold Wave
Oregon,Klamath,61.69265033407573,Cold Wave
Oregon,Wasco,58.3837098313713,Cold Wave
Oregon,Jefferson,57.11104040725422,Cold Wave
Oregon,Clackamas,49.984091632198535,Cold Wave
Pennsylvania,Erie,97.77282850779508,Cold Wave
Pennsylvania,Luzerne,96.3728921412663,Cold Wave
Pennsylvania,Monroe,91.15494750238624,Cold Wave
Pennsylvania,Allegheny,88.00509067769649,Cold Wave
Pennsylvania,Westmoreland,86.12790327712376,Cold Wave
Pennsylvania,Cambria,84.5370664969774,Cold Wave
Pennsylvania,Somerset,83.55074769328667,Cold Wave
Pennsylvania,Lancaster,83.13713013044861,Cold Wave
Pennsylvania,Crawford,81.0054088450525,Cold Wave
Pennsylvania,Carbon,78.49188673242125,Cold Wave
Rhode Island,Providence,60.9608654152084,Cold Wave
Rhode Island,Kent,35.60292713967547,Cold Wave
Rhode Island,Washington,33.757556474705694,Cold Wave
Rhode Island,Newport,31.466751511294945,Cold Wave
Rhode Island,Bristol,30.734966592427615,Cold Wave
South Carolina,Oconee,29.366846961501754,Cold Wave
South Carolina,Greenville,28.92141266306077,Cold Wave
South Carolina,Abbeville,0.0,Cold Wave
South Carolina,Aiken,0.0,Cold Wave
South Carolina,Allendale,0.0,Cold Wave
South Carolina,Anderson,0.0,Cold Wave
South Carolina,Bamberg,0.0,Cold Wave
South Carolina,Barnwell,0.0,Cold Wave
South Carolina,Beaufort,0.0,Cold Wave
South Carolina,Berkeley,0.0,Cold Wave
South Dakota,Minnehaha,99.93636652879412,Cold Wave
South Dakota,Pennington,99.55456570155901,Cold Wave
South Dakota,Brookings,99.17276487432389,Cold Wave
South Dakota,Brown,98.9500477251034,Cold Wave
South Dakota,Codington,98.6000636334712,Cold Wave
South Dakota,Lincoln,98.50461342666244,Cold Wave
South Dakota,Roberts,97.2955774737512,Cold Wave
South Dakota,Beadle,96.40470887686925,Cold Wave
South Dakota,Marshall,96.34107540566336,Cold Wave
South Dakota,Spink,95.92745784282533,Cold Wave
Tennessee,Sumner,85.39611835825644,Cold Wave
Tennessee,Franklin,82.78714603881642,Cold Wave
Tennessee,Lincoln,79.41457206490614,Cold Wave
Tennessee,Montgomery,78.3009863188037,Cold Wave
Tennessee,Davidson,76.2010817690105,Cold Wave
Tennessee,Greene,60.706331530384986,Cold Wave
Tennessee,Johnson,58.892777601018125,Cold Wave
Tennessee,Sullivan,57.524657970092264,Cold Wave
Tennessee,Claiborne,56.761056315622014,Cold Wave
Tennessee,Robertson,56.37925548838689,Cold Wave
Texas,Nueces,99.84091632198536,Cold Wave
Texas,Harris,99.20458160992682,Cold Wave
Texas,Deaf Smith,98.91823098950049,Cold Wave
Texas,Starr,98.44097995545657,Cold Wave
Texas,Hartley,98.1228125994273,Cold Wave
Texas,Dallas,98.05917912822144,Cold Wave
Texas,Denton,97.96372892141267,Cold Wave
Texas,Fort Bend,97.86827871460389,Cold Wave
Texas,Tarrant,97.39102768055997,Cold Wave
Texas,Willacy,97.00922685332485,Cold Wave
Utah,Uintah,53.579382755329306,Cold Wave
Utah,Box Elder,47.82055361119949,Cold Wave
Utah,Summit,41.202672605790646,Cold Wave
Utah,Rich,39.73910276805599,Cold Wave
Utah,Weber,32.93032134902959,Cold Wave
Utah,Cache,31.21221762647152,Cold Wave
Utah,Morgan,30.607699650015903,Cold Wave
Utah,Daggett,30.225898822780785,Cold Wave
Utah,Salt Lake,30.16226535157493,Cold Wave
Utah,Davis,29.525930639516385,Cold Wave
Vermont,Franklin,71.11040407254215,Cold Wave
Vermont,Caledonia,70.6967865097041,Cold Wave
Vermont,Orleans,69.29685014317532,Cold Wave
Vermont,Windham,63.66528794145721,Cold Wave
Vermont,Chittenden,57.77919185491569,Cold Wave
Vermont,Lamoille,52.81578110085905,Cold Wave
Vermont,Essex,52.08399618199173,Cold Wave
Vermont,Washington,48.58415526566974,Cold Wave
Vermont,Rutland,44.607063315303854,Cold Wave
Vermont,Addison,42.857142857142854,Cold Wave
Virginia,Fairfax,80.78269169583201,Cold Wave
Virginia,Loudoun,75.56474705695196,Cold Wave
Virginia,Prince William,67.2923958001909,Cold Wave
Virginia,Culpeper,64.30162265351575,Cold Wave
Virginia,Washington,62.26535157492841,Cold Wave
Virginia,Roanoke,59.847279669105944,Cold Wave
Virginia,Frederick,57.3337575564747,Cold Wave
Virginia,Montgomery,56.53833916640153,Cold Wave
Virginia,Augusta,55.77473751193127,Cold Wave
Virginia,Wise,54.69296850143175,Cold Wave
Washington,Yakima,99.68183264397072,Cold Wave
Washington,Grant,99.39548202354437,Cold Wave
Washington,Spokane,99.10913140311804,Cold Wave
Washington,Benton,98.3455297486478,Cold Wave
Washington,Okanogan,97.51829462297168,Cold Wave
Washington,Franklin,95.4183900731785,Cold Wave
Washington,Adams,93.0957683741648,Cold Wave
Washington,Douglas,92.36398345529749,Cold Wave
Washington,Walla Walla,91.85491568565064,Cold Wave
Washington,Whatcom,80.90995863824372,Cold Wave
West Virginia,Kanawha,76.26471524021635,Cold Wave
West Virginia,Greenbrier,63.25167037861915,Cold Wave
West Virginia,Berkeley,63.156220171810375,Cold Wave
West Virginia,Raleigh,59.52911231307668,Cold Wave
West Virginia,Preston,59.33821189945911,Cold Wave
West Virginia,Mercer,57.23830734966593,Cold Wave
West Virginia,Monongalia,56.88832325803372,Cold Wave
West Virginia,Randolph,56.22017181037226,Cold Wave
West Virginia,Mineral,54.05663378937321,Cold Wave
West Virginia,Fayette,51.097677378300986,Cold Wave
Wisconsin,Milwaukee,99.96818326439707,Cold Wave
Wisconsin,Brown,98.72733057588293,Cold Wave
Wisconsin,Rock,97.70919503658925,Cold Wave
Wisconsin,Dane,97.55011135857461,Cold Wave
Wisconsin,Waukesha,96.81832643970729,Cold Wave
Wisconsin,Kenosha,96.56379255488386,Cold Wave
Wisconsin,St. Croix,95.99109131403118,Cold Wave
Wisconsin,Barron,94.81387209672287,Cold Wave
Wisconsin,Wood,93.95482023544383,Cold Wave
Wisconsin,Fond du Lac,93.82755329303212,Cold Wave
Wyoming,Laramie,99.36366528794144,Cold Wave
Wyoming,Albany,97.74101177219218,Cold Wave
Wyoming,Campbell,94.78205536111997,Cold Wave
Wyoming,Goshen,92.10944957047407,Cold Wave
Wyoming,Park,91.40948138720967,Cold Wave
Wyoming,Converse,89.5641107222399,Cold Wave
Wyoming,Natrona,89.46866051543113,Cold Wave
Wyoming,Platte,83.61438116449253,Cold Wave
Wyoming,Crook,78.81005408845053,Cold Wave
Wyoming,Carbon,76.39198218262804,Cold Wave
Alabama,Madison,97.32739420935413,Heat Wave
Alabama,Mobile,97.16831053133949,Heat Wave
Alabama,Montgomery,96.91377664651607,Heat Wave
Alabama,Tuscaloosa,96.65924276169264,Heat Wave
Alabama,Jefferson,96.30925867006044,Heat Wave
Alabama,Escambia,94.08208717785557,Heat Wave
Alabama,Shelby,93.89118676423799,Heat Wave
Alabama,Lee,93.28666878778238,Heat Wave
Alabama,Morgan,91.85491568565064,Heat Wave
Alabama,Baldwin,91.0913140311804,Heat Wave
Alaska,Aleutians East,0.0,Heat Wave
Alaska,Aleutians West,0.0,Heat Wave
Alaska,Anchorage,0.0,Heat Wave
Alaska,Bethel,0.0,Heat Wave
Alaska,Bristol Bay,0.0,Heat Wave
Alaska,Chugach,0.0,Heat Wave
Alaska,Copper River,0.0,Heat Wave
Alaska,Denali,0.0,Heat Wave
Alaska,Dillingham,0.0,Heat Wave
Alaska,Fairbanks North Star,0.0,Heat Wave
Arizona,Maricopa,99.80909958638243,Heat Wave
Arizona,Pima,99.10913140311804,Heat Wave
Arizona,Pinal,98.82278078269168,Heat Wave
Arizona,Mohave,96.18199172764872,Heat Wave
Arizona,Yuma,95.00477251034044,Heat Wave
Arizona,Santa Cruz,93.60483614381165,Heat Wave
Arizona,La Paz,91.695832007636,Heat Wave
Arizona,Cochise,86.95513840279988,Heat Wave
Arizona,Graham,82.08717785555201,Heat Wave
Arizona,Gila,58.16099268215081,Heat Wave
Arkansas,Pulaski,98.18644607063317,Heat Wave
Arkansas,Crawford,97.61374482978049,Heat Wave
Arkansas,Washington,95.89564110722239,Heat Wave
Arkansas,Benton,94.43207126948776,Heat Wave
Arkansas,Saline,94.40025453388482,Heat Wave
Arkansas,Crittenden,93.7002863506204,Heat Wave
Arkansas,Mississippi,92.90486796054724,Heat Wave
Arkansas,Franklin,91.82309895004772,Heat Wave
Arkansas,Greene,91.50493159401844,Heat Wave
Arkansas,St. Francis,89.9140948138721,Heat Wave
California,Tulare,99.6500159083678,Heat Wave
California,Fresno,99.45911549475024,Heat Wave
California,Sacramento,99.23639834552976,Heat Wave
California,Merced,99.01368119630925,Heat Wave
California,Madera,98.9500477251034,Heat Wave
California,Riverside,98.75914731148583,Heat Wave
California,Kings,98.4727966910595,Heat Wave
California,Los Angeles,98.44097995545657,Heat Wave
California,Kern,97.9000954502068,Heat Wave
California,San Diego,97.86827871460389,Heat Wave
Colorado,Mesa,91.88673242125358,Heat Wave
Colorado,Montrose,25.64428889595927,Heat Wave
Colorado,San Miguel,22.876232898504615,Heat Wave
Colorado,Dolores,19.37639198218263,Heat Wave
Colorado,Garfield,19.3445752465797,Heat Wave
Colorado,La Plata,18.262806236080177,Heat Wave
Colorado,Moffat,17.881005408845052,Heat Wave
Colorado,Rio Blanco,17.849188673242125,Heat Wave
Colorado,Delta,17.467387846007,Heat Wave
Colorado,Montezuma,17.212853961183583,Heat Wave
Connecticut,Hartford,90.20044543429844,Heat Wave
Connecticut,Fairfield,84.79160038180082,Heat Wave
Connecticut,New Haven,58.829144129812285,Heat Wave
Connecticut,New London,35.03022589882278,Heat Wave
Connecticut,Tolland,30.79860006363347,Heat Wave
Connecticut,Middlesex,30.4804327076042,Heat Wave
Connecticut,Windham,29.048679605472476,Heat Wave
Connecticut,Litchfield,28.316894686605153,Heat Wave
Delaware,New Castle,97.45466115176583,Heat Wave
Delaware,Sussex,96.05472478523703,Heat Wave
Delaware,Kent,93.79573655742922,Heat Wave
District of Columbia,District of Columbia,97.64556156538339,Heat Wave
Florida,Leon,90.61406299713649,Heat Wave
